country,region,year,Agriculture value added,CO2 per capita,Commodity dependence,Control of corruption,Current account,Dependency ratio,Domestic credit,Electricity access,External debt,FDI net inflows,Fiscal balance,GDP growth,GDP per capita,Gen gov debt,Gini,Gov debt,Inflation,Interest rate,Political stability,Reserves,Tax revenue,Unemployment,Women in workforce,Youth unemployment
ABW,Latin America & Caribbean,1995,,,,,,,,,,,-0.834,,,55.095,,,,,,,,,,
ABW,,1995,,,,,,,,,,,-0.834,,,55.095,,,,,,,,,,
ABW,Latin America & Caribbean,1996,,,,,,,,,,,-2.343,,,54.771,,,,,,,,,,
ABW,,1996,,,,,,,,,,,-2.343,,,54.771,,,,,,,,,,
ABW,Latin America & Caribbean,1997,,,,,,,,,,,-2.102,,,51.068,,,,,,,,,,
ABW,,1997,,,,,,,,,,,-2.102,,,51.068,,,,,,,,,,
ABW,Latin America & Caribbean,1998,,,,,,,,,,,0.114,,,41.039,,,,,,,,,,
ABW,,1998,,,,,,,,,,,0.114,,,41.039,,,,,,,,,,
ABW,Latin America & Caribbean,1999,,,,,,,,,,,0.086,,,39.288,,,,,,,,,,
ABW,,1999,,,,,,,,,,,0.086,,,39.288,,,,,,,,,,
ABW,Latin America & Caribbean,2000,0.0186075360521011,3.84156841965823,,,11.0568722640362,43.3179869318272,44.7997006095161,91.7,,-6.82872717296655,0.645,7.62292064930222,20681.0230269625,38.613,,,4.04402131190512,12.0666666666667,,1.7850343060438,,,,
ABW,,2000,0.0186075360521011,3.84156841965823,,,11.0568722640362,43.3179869318272,44.7997006095161,91.7,,-6.82872717296655,0.645,7.62292064930222,20681.0230269625,38.613,,,4.04402131190512,12.0666666666667,,1.7850343060438,,,,
ABW,Latin America & Caribbean,2001,0.0186174866510853,3.83971828213344,,,16.2808742441801,43.2308391159286,46.5928526526089,100.0,,-14.0750555726085,-0.835,4.1820016304779,20740.1325828172,44.326,,,2.88360430316263,12.6,,2.27534437577257,,,,
ABW,,2001,0.0186174866510853,3.83971828213344,,,16.2808742441801,43.2308391159286,46.5928526526089,100.0,,-14.0750555726085,-0.835,4.1820016304779,20740.1325828172,44.326,,,2.88360430316263,12.6,,2.27534437577257,,,,
ABW,Latin America & Caribbean,2002,0.0180539339920836,4.08910224384734,,,-17.3434518893983,43.0780227806007,50.7912122333912,100.0,,16.9490560127573,-3.169,-0.944953481157384,21307.2482505267,47.079,,,3.31524678585423,11.3,,2.55811560837211,,,,
ABW,,2002,0.0180539339920836,4.08910224384734,,,-17.3434518893983,43.0780227806007,50.7912122333912,100.0,,16.9490560127573,-3.169,-0.944953481157384,21307.2482505267,47.079,,,3.31524678585423,11.3,,2.55811560837211,,,,
ABW,Latin America & Caribbean,2003,0.0180105822419485,4.58293960999914,,,-8.09902267310928,42.8753336810776,55.0125172180073,100.0,,7.81642871198372,1.896,1.11050459944282,21949.4859960868,40.848,,,3.65636507938418,10.7,,2.15484096392717,,,,
ABW,,2003,0.0180105822419485,4.58293960999914,,,-8.09902267310928,42.8753336810776,55.0125172180073,100.0,,7.81642871198372,1.896,1.11050459944282,21949.4859960868,40.848,,,3.65636507938418,10.7,,2.15484096392717,,,,
ABW,Latin America & Caribbean,2004,0.0175662581169615,4.6374739851584,,0.9662856,12.0136853291022,42.6913039565648,51.7852298243845,100.0,,-4.68763897846137,-8.531,7.29372807096192,23700.6319899197,42.543,,,2.52912946932762,9.6,0.6292149,0.93701780023919,,,,
ABW,,2004,0.0175662581169615,4.6374739851584,,0.9662856,12.0136853291022,42.6913039565648,51.7852298243845,100.0,,-4.68763897846137,-8.531,7.29372807096192,23700.6319899197,42.543,,,2.52912946932762,9.6,0.6292149,0.93701780023919,,,,
ABW,Latin America & Caribbean,2005,0.0173277773977134,4.89885799149895,,1.3271197,4.44757292760025,42.6369612856099,54.0607007192211,100.0,,-8.8049356352136,-2.957,-0.383137672063768,24171.8371325422,45.093,,,3.39778677828805,11.0,1.3614598,0.70499047441034,,,,
ABW,,2005,0.0173277773977134,4.89885799149895,,1.3271197,4.44757292760025,42.6369612856099,54.0607007192211,100.0,,-8.8049356352136,-2.957,-0.383137672063768,24171.8371325422,45.093,,,3.39778677828805,11.0,1.3614598,0.70499047441034,,,,
ABW,Latin America & Caribbean,2006,0.0175077037289373,4.90619184145667,,1.3353033,12.5742113280132,42.7685060178669,53.8841202639004,100.0,,8.92046662114826,-2.541,1.12741146411624,24845.65848362,45.518,,,3.60802438784541,9.5,1.3644361,0.852870309360599,,,,
ABW,,2006,0.0175077037289373,4.90619184145667,,1.3353033,12.5742113280132,42.7685060178669,53.8841202639004,100.0,,8.92046662114826,-2.541,1.12741146411624,24845.65848362,45.518,,,3.60802438784541,9.5,1.3644361,0.852870309360599,,,,
ABW,Latin America & Caribbean,2007,0.0178385963799542,5.22016974538193,,1.3294413,9.64536035842434,42.9917617327489,51.7272559982541,100.0,,-17.5903165005138,-1.046,3.0895443848509,26736.3089444046,44.558,,,5.39256784475516,10.4,1.3693511,0.855744944893461,,,,
ABW,,2007,0.0178385963799542,5.22016974538193,,1.3294413,9.64536035842434,42.9917617327489,51.7272559982541,100.0,,-17.5903165005138,-1.046,3.0895443848509,26736.3089444046,44.558,,,5.39256784475516,10.4,1.3693511,0.855744944893461,,,,
ABW,Latin America & Caribbean,2008,0.0169973987102413,5.10617636275355,,1.3309995,0.0039300343838726,43.260508496231,50.6584576108456,100.0,,0.664175810874169,1.466,1.83575517191368,28171.9094008501,40.31,,,8.95598705177784,10.5,1.3687458,1.18599382098509,,,,
ABW,,2008,0.0169973987102413,5.10617636275355,,1.3309995,0.0039300343838726,43.260508496231,50.6584576108456,100.0,,0.664175810874169,1.466,1.83575517191368,28171.9094008501,40.31,,,8.95598705177784,10.5,1.3687458,1.18599382098509,,,,
ABW,Latin America & Caribbean,2009,0.0199068534264945,5.4200622022755,0.0095567434608058,1.0315021,6.72239127248544,43.5354448619784,55.8930411328093,100.0,,-0.41563759901472,-2.631,-11.6777413693852,25134.7712303589,48.785,,,-2.13542872046937,10.7,1.3267766,2.50264881835759,,,,
ABW,,2009,0.0199068534264945,5.4200622022755,0.0095567434608058,1.0315021,6.72239127248544,43.5354448619784,55.8930411328093,100.0,,-0.41563759901472,-2.631,-11.6777413693852,25134.7712303589,48.785,,,-2.13542872046937,10.7,1.3267766,2.50264881835759,,,,
ABW,Latin America & Caribbean,2010,0.0204920878910203,5.19354268544158,0.106446012341249,1.0319006,-18.7525373189382,43.4533955008381,58.8006572951036,93.4,,7.61167220218675,-3.487,-2.73345679250639,24093.1401510626,54.662,,,2.07814071860786,10.3,1.2560673,3.76354670355263,,,,
ABW,,2010,0.0204920878910203,5.19354268544158,0.106446012341249,1.0319006,-18.7525373189382,43.4533955008381,58.8006572951036,93.4,,7.61167220218675,-3.487,-2.73345679250639,24093.1401510626,54.662,,,2.07814071860786,10.3,1.2560673,3.76354670355263,,,,
ABW,Latin America & Caribbean,2011,0.0203949029261921,3.32290356853915,0.0107756603770306,1.0309026,-9.8776559966521,43.0477704342006,56.2504341594081,100.0,,18.5057800383246,-6.429,3.36923718421511,25712.3843015186,59.347,,,4.31629742195203,9.0,1.251139,1.17471977058045,,,,
ABW,,2011,0.0203949029261921,3.32290356853915,0.0107756603770306,1.0309026,-9.8776559966521,43.0477704342006,56.2504341594081,100.0,,18.5057800383246,-6.429,3.36923718421511,25712.3843015186,59.347,,,4.31629742195203,9.0,1.251139,1.17471977058045,,,,
ABW,Latin America & Caribbean,2012,0.0214687486582032,3.89683988089521,0.0469829005505492,1.0288289,3.47345127544661,42.8649842877335,58.6859032351161,100.0,,-12.0331802180755,-8.955,-1.04079988436683,25119.6655449838,65.533,,,0.627471992893372,8.4,1.3159088,3.05345052783429,,,,
ABW,,2012,0.0214687486582032,3.89683988089521,0.0469829005505492,1.0288289,3.47345127544661,42.8649842877335,58.6859032351161,100.0,,-12.0331802180755,-8.955,-1.04079988436683,25119.6655449838,65.533,,,0.627471992893372,8.4,1.3159088,3.05345052783429,,,,
ABW,Latin America & Caribbean,2013,0.0178174631618829,4.16844097468654,0.0033845714210437,1.0289865,-11.813208837986,43.0385229703024,59.1636851428981,100.0,,9.97445713517423,-6.048,6.43146080719245,25813.5714408438,70.032,,,-2.37206524252261,8.5,1.3143193,3.18146073203589,,,,
ABW,,2013,0.0178174631618829,4.16844097468654,0.0033845714210437,1.0289865,-11.813208837986,43.0385229703024,59.1636851428981,100.0,,9.97445713517423,-6.048,6.43146080719245,25813.5714408438,70.032,,,-2.37206524252261,8.5,1.3143193,3.18146073203589,,,,
ABW,Latin America & Caribbean,2014,0.0148129732019303,4.39952437574316,0.24352175025681,0.8949794,-4.65857687581843,43.5153583617747,60.2405386637617,100.0,,7.46525460335849,-7.459,1.42609951155575,26129.8390617693,77.709,,,0.421440918881214,7.3,1.2105482,3.39213963391281,,,,
ABW,,2014,0.0148129732019303,4.39952437574316,0.24352175025681,0.8949794,-4.65857687581843,43.5153583617747,60.2405386637617,100.0,,7.46525460335849,-7.459,1.42609951155575,26129.8390617693,77.709,,,0.421440918881214,7.3,1.2105482,3.39213963391281,,,,
ABW,Latin America & Caribbean,2015,0.0125197907912791,4.55489036754212,0.197299260830369,1.1609441,3.99414243924537,44.2477876106195,56.6268817632089,100.0,,-0.907264375161604,-1.475,3.61147906591042,27458.2201537506,74.177,,,0.474763597342641,7.0,1.209329,4.24241135576558,,,,
ABW,,2015,0.0125197907912791,4.55489036754212,0.197299260830369,1.1609441,3.99414243924537,44.2477876106195,56.6268817632089,100.0,,-0.907264375161604,-1.475,3.61147906591042,27458.2201537506,74.177,,,0.474763597342641,7.0,1.209329,4.24241135576558,,,,
ABW,Latin America & Caribbean,2016,0.018611754127868,4.73755368951594,0.104981848860667,1.1622716,4.7317741972835,45.1551319021681,57.2219316866237,100.0,,0.923397287531133,-1.455,1.23433537363427,27441.5502144601,75.387,,,-0.93119598707956,6.9,1.2062931,5.03557327314366,,,,
ABW,,2016,0.018611754127868,4.73755368951594,0.104981848860667,1.1622716,4.7317741972835,45.1551319021681,57.2219316866237,100.0,,0.923397287531133,-1.455,1.23433537363427,27441.5502144601,75.387,,,-0.93119598707956,6.9,1.2062931,5.03557327314366,,,,
ABW,Latin America & Caribbean,2017,0.023918578557175,4.56798638892721,0.115122321702268,1.1613217999999998,1.1197958543778,46.125005039442,57.246534425591,100.0,,5.2533752062728,-2.587,3.49342985290626,28440.0416881491,75.825,,,-1.02828178762012,6.3,1.2066651,4.80169322264787,,,,
ABW,,2017,0.023918578557175,4.56798638892721,0.115122321702268,1.1613217999999998,1.1197958543778,46.125005039442,57.246534425591,100.0,,5.2533752062728,-2.587,3.49342985290626,28440.0416881491,75.825,,,-1.02828178762012,6.3,1.2066651,4.80169322264787,,,,
ABW,Latin America & Caribbean,2018,0.0222530069695395,4.54512065229368,0.0596714795288132,1.1629372,-0.59136646769686,47.1166704939956,55.9651018283957,100.0,,4.39981717177271,-2.641,3.21247111920076,30082.1584226798,73.31,,,3.6260414135296,6.0,1.3341522,4.61716936332368,,,,
ABW,,2018,0.0222530069695395,4.54512065229368,0.0596714795288132,1.1629372,-0.59136646769686,47.1166704939956,55.9651018283957,100.0,,4.39981717177271,-2.641,3.21247111920076,30082.1584226798,73.31,,,3.6260414135296,6.0,1.3341522,4.61716936332368,,,,
ABW,Latin America & Caribbean,2019,0.0184193332670534,4.94491909562924,0.0108719232886248,1.1651628,2.53309209414144,48.0999783009656,59.632630010099,100.0,,-2.2472039816062,-0.246,1.22914408896015,30654.4851235397,72.097,,,4.25746204335427,5.7,1.3349373999999998,4.73765122446844,,,,
ABW,,2019,0.0184193332670534,4.94491909562924,0.0108719232886248,1.1651628,2.53309209414144,48.0999783009656,59.632630010099,100.0,,-2.2472039816062,-0.246,1.22914408896015,30654.4851235397,72.097,,,4.25746204335427,5.7,1.3349373999999998,4.73765122446844,,,,
ABW,Latin America & Caribbean,2020,0.0215538601290844,4.78049858638695,0.0453619365164954,1.165722,-12.8585246783433,48.8784687945596,82.4396515007629,100.0,,6.54462863106249,-16.805,-23.9400592677491,22664.3709949437,116.316,,,,6.8,1.3345061,8.12875540805488,,,,
ABW,,2020,0.0215538601290844,4.78049858638695,0.0453619365164954,1.165722,-12.8585246783433,48.8784687945596,82.4396515007629,100.0,,6.54462863106249,-16.805,-23.9400592677491,22664.3709949437,116.316,,,,6.8,1.3345061,8.12875540805488,,,,
ABW,Latin America & Caribbean,2021,0.029903187516918,4.99814298978644,0.028564634582758,0.8692192,2.74311870112242,49.3199495334618,68.4463757905501,100.0,,4.62204992644621,-9.868,14.833691976226,26827.3447869986,109.671,,,,6.4,1.3328137,8.60890892631567,,,,
ABW,,2021,0.029903187516918,4.99814298978644,0.028564634582758,0.8692192,2.74311870112242,49.3199495334618,68.4463757905501,100.0,,4.62204992644621,-9.868,14.833691976226,26827.3447869986,109.671,,,,6.4,1.3328137,8.60890892631567,,,,
ABW,Latin America & Caribbean,2022,0.0341749381905228,5.28841673655764,0.0231820084331402,0.8688452,6.93052521983244,49.8010748935576,60.483648319417,99.9,,7.45941691066831,-0.496,10.6079607621246,31000.5713798732,96.06,,,,6.1,1.3357267,6.97828441803822,,,,
ABW,,2022,0.0341749381905228,5.28841673655764,0.0231820084331402,0.8688452,6.93052521983244,49.8010748935576,60.483648319417,99.9,,7.45941691066831,-0.496,10.6079607621246,31000.5713798732,96.06,,,,6.1,1.3357267,6.97828441803822,,,,
ABW,Latin America & Caribbean,2023,0.0395294607296221,5.30463212213228,0.0602540892919389,0.8675607,5.19136770255524,50.499754678629,58.0463512184556,100.0,,-3.66893557834966,3.004,9.51636022347185,34897.6183932009,80.28,,,,5.8,1.3362003,5.82381270702624,,,,
ABW,,2023,0.0395294607296221,5.30463212213228,0.0602540892919389,0.8675607,5.19136770255524,50.499754678629,58.0463512184556,100.0,,-3.66893557834966,3.004,9.51636022347185,34897.6183932009,80.28,,,,5.8,1.3362003,5.82381270702624,,,,
ABW,Latin America & Caribbean,2024,,5.45117829529145,,0.8687982,,51.2895227154925,,100.0,,2.4774663008564,3.687,6.81077669324554,38590.5650288641,68.646,,,,,1.3302095,,,,,
ABW,,2024,,5.45117829529145,,0.8687982,,51.2895227154925,,100.0,,2.4774663008564,3.687,6.81077669324554,38590.5650288641,68.646,,,,,1.3302095,,,,,
ABW,Latin America & Caribbean,2025,,,,,,,,,,,1.862,,,63.601,,,,,,,,,,
ABW,,2025,,,,,,,,,,,1.862,,,63.601,,,,,,,,,,
ABW,Latin America & Caribbean,2026,,,,,,,,,,,1.865,,,60.261,,,,,,,,,,
ABW,,2026,,,,,,,,,,,1.865,,,60.261,,,,,,,,,,
ABW,Latin America & Caribbean,2027,,,,,,,,,,,1.064,2.029,,57.484,,,2.0,,,,,,,
ABW,,2027,,,,,,,,,,,1.064,2.029,,57.484,,,2.0,,,,,,,
ABW,Latin America & Caribbean,2028,,,,,,,,,,,1.064,1.48,,54.988,,,2.0,,,,,,,
ABW,,2028,,,,,,,,,,,1.064,1.48,,54.988,,,2.0,,,,,,,
ABW,Latin America & Caribbean,2029,,,,,,,,,,,1.063,1.435,,52.583,,,2.0,,,,,,,
ABW,,2029,,,,,,,,,,,1.063,1.435,,52.583,,,2.0,,,,,,,
ABW,Latin America & Caribbean,2030,,,,,,,,,,,1.062,1.413,,50.262,,,2.0,,,,,,,
ABW,,2030,,,,,,,,,,,1.062,1.413,,50.262,,,2.0,,,,,,,
ABW,Latin America & Caribbean,2031,,,,,,,,,,,1.087,1.329,,48.028,,,2.0,,,,,,,
ABW,,2031,,,,,,,,,,,1.087,1.329,,48.028,,,2.0,,,,,,,
AFE,,2000,,,9.25855714577765,,,92.3979511109114,,,,,,,,,,,,,,,,,,15.081758849858
AFE,,2001,,,9.41700376941651,,,91.9550701725296,,,,,,,,,,,,,,,,,,15.0281441655089
AFE,,2002,,,10.2586355059809,,,91.5270061828141,,,,,,,,,,,,,,,,,,15.0206694896844
AFE,,2003,,,9.5544087833447,,,91.1357231031945,,,,,,,,,,,,,,,,,,15.0343721478568
AFE,,2004,,,8.05887913918278,,,90.7728755792482,,,,,,,,,,,,,,,,,,14.768762261398
AFE,,2005,,,9.72718870364484,,,90.4539572577438,,,,,,,,,,,,,,,,,,14.543191281574
AFE,,2006,,,10.159963302837,,,90.1559484991249,,,,,,,,,,,,,,,,,,14.3835958800104
AFE,,2007,,,26.9462800392534,,,89.8314530134578,,,,,,,,,,,,,,,,,,14.2477570217234
AFE,,2008,,,26.4563198630072,,,89.4556744056117,,,,,,,,,,,,,,,,,,14.1515651412568
AFE,,2009,,,27.3579146243197,,,89.0526986405176,,,,,,,,,,,,,,,,,,14.4819908787365
AFE,,2010,,,27.1119407233992,,,88.5725762183229,,,,,,,,,,,,,,,,,,15.3561718663251
AFE,,2011,,,27.8301140557451,,,87.977208607463,,,,,,,,,,,,,,,,,,15.3637560279339
AFE,,2012,,,27.0101380459069,,,87.3607761347659,,,,,,,,,,,,,,,,,,14.9437509400049
AFE,,2013,,,25.8823503516806,,,86.7370985760153,,,,,,,,,,,,,,,,,,14.4243198945435
AFE,,2014,,,27.2032230472005,,,86.0934422011175,,,,,,,,,,,,,,,,,,13.9952121941726
AFE,,2015,,,24.9193367162874,,,85.3786910237359,,,,,,,,,,,,,,,,,,13.6797745563027
AFE,,2016,,,23.7499723196979,,,84.6520152076131,,,,,,,,,,,,,,,,,,13.7254915477106
AFE,,2017,,,25.325805833371,,,83.880531648472,,,,,,,,,,,,,,,,,,13.5947872823428
AFE,,2018,,,24.868595773782,,,83.0340977254466,,,,,,,,,,,,,,,,,,13.5658338317096
AFE,,2019,,,24.8616511267977,,,82.2360975117786,,,,,,,,,,,,,,,,,,13.8393764763856
AFE,,2020,,,23.3440112274734,,,81.4337765865991,,,,,,,,,,,,,,,,,,15.0187141140802
AFE,,2021,,,23.7112812835952,,,80.6343383343277,,,,,,,,,,,,,,,,,,14.92967892072
AFE,,2022,,,27.0051029133426,,,79.8794634848445,,,,,,,,,,,,,,,,,,13.9389837852283
AFE,,2023,,,25.4045423555971,,,79.1475199128058,,,,,,,,,,,,,,,,,,13.6881505182961
AFE,,2024,,,27.4727798748792,,,78.4380513561385,,,,,,,,,,,,,,,,,,13.525930432504
AFG,"Middle East, North Africa, Afghanistan & Pakistan",1996,,,,-1.7175701,,,,,,,,,,,,,,,-2.8176463,,,,,
AFG,,1996,,,,-1.7175701,,,,,,,,,,,,,,,-2.8176463,,,,,
AFG,"Middle East, North Africa, Afghanistan & Pakistan",1998,,,,-1.6293354,,,,,,,,,,,,,,,-2.8488907,,,,,
AFG,,1998,,,,-1.6293354,,,,,,,,,,,,,,,-2.8488907,,,,,
AFG,"Middle East, North Africa, Afghanistan & Pakistan",2000,,0.71359496544691,,-1.6374504,,109.586047730495,,4.4,,0.0048276006173403,,,174.930991430166,,,,,,-2.8505004,,,7.897,14.294,10.203
AFG,,2000,,0.71359496544691,,-1.6374504,,109.586047730495,,4.4,,0.0048276006173403,,,174.930991430166,,,,,,-2.8505004,,,7.897,14.294,10.203
AFG,"Middle East, North Africa, Afghanistan & Pakistan",2001,,0.622569950257606,,,,110.219341359285,,9.3,,0.0241685679088889,,-9.4319740700862,138.706821676113,,,,,,,,,7.973,14.196,10.271
AFG,,2001,,0.622569950257606,,,,110.219341359285,,9.3,,0.0241685679088889,,-9.4319740700862,138.706821676113,,,,,,,,,7.973,14.196,10.271
AFG,"Middle East, North Africa, Afghanistan & Pakistan",2002,38.6278918638443,0.712345245374043,,-1.5434271,,110.534611030603,,14.1,,1.30694987042884,-0.098,28.6000011706788,178.954088379235,345.977,,,,,-2.4335707,,,7.867,14.152,10.181
AFG,,2002,38.6278918638443,0.712345245374043,,-1.5434271,,110.534611030603,,14.1,,1.30694987042884,-0.098,28.6000011706788,178.954088379235,345.977,,,,,-2.4335707,,,7.867,14.152,10.181
AFG,"Middle East, North Africa, Afghanistan & Pakistan",2003,37.4188554431481,0.697557111674725,,-1.5453868,,110.557539565476,,19.0,,1.27849325196424,-2.102,8.83227780288267,198.871115728727,270.602,,,,,-2.387388,,,7.844,14.154,10.159
AFG,,2003,37.4188554431481,0.697557111674725,,-1.5453868,,110.557539565476,,19.0,,1.27849325196424,-2.102,8.83227780288267,198.871115728727,270.602,,,,,-2.387388,,,7.844,14.154,10.159
AFG,"Middle East, North Africa, Afghanistan & Pakistan",2004,29.7210671376957,0.67881392426543,,-1.50732,,110.285308007212,,23.8,,3.577104200584,-2.393,1.41411799339429,221.763653873013,244.967,,,,,-2.1912579,,,7.794,14.205,10.111
AFG,,2004,29.7210671376957,0.67881392426543,,-1.50732,,110.285308007212,,23.8,,3.577104200584,-2.393,1.41411799339429,221.763653873013,244.967,,,,,-2.1912579,,,7.794,14.205,10.111
AFG,"Middle East, North Africa, Afghanistan & Pakistan",2005,31.114854912062,0.661552405334624,,-1.5715003,,109.728525433204,,28.7,,4.36867310434287,-0.917,11.2297148272859,254.184249149336,206.356,,,12.6862687216715,,-2.133959,,,7.878,14.302,10.176
AFG,,2005,31.114854912062,0.661552405334624,,-1.5715003,,109.728525433204,,28.7,,4.36867310434287,-0.917,11.2297148272859,254.184249149336,206.356,,,12.6862687216715,,-2.133959,,,7.878,14.302,10.176
AFG,"Middle East, North Africa, Afghanistan & Pakistan",2006,28.6359685844686,0.642638435808175,,-1.5221138,,108.889135191956,4.84285686566253,33.5,13.7928583731895,3.41377297323201,0.684,5.35740324748592,274.218553561575,22.985,,,6.78459655001655,17.97,-2.1468441,,6.96759757507017,7.897,14.452,10.182
AFG,,2006,28.6359685844686,0.642638435808175,,-1.5221138,,108.889135191956,4.84285686566253,33.5,13.7928583731895,3.41377297323201,0.684,5.35740324748592,274.218553561575,22.985,,,6.78459655001655,17.97,-2.1468441,,6.96759757507017,7.897,14.452,10.182
AFG,"Middle East, North Africa, Afghanistan & Pakistan",2007,30.1050113574013,0.675866461915722,,-1.5697208,,107.737250564546,6.83998223656721,38.4,20.4806758495246,1.93570171391636,-2.462,13.8263195471281,376.223152003876,20.137,,,8.68057078513406,18.135,-2.3604939,,5.28345660398282,7.841,14.67,10.12
AFG,,2007,30.1050113574013,0.675866461915722,,-1.5697208,,107.737250564546,6.83998223656721,38.4,20.4806758495246,1.93570171391636,-2.462,13.8263195471281,376.223152003876,20.137,,,8.68057078513406,18.135,-2.3604939,,5.28345660398282,7.841,14.67,10.12
AFG,"Middle East, North Africa, Afghanistan & Pakistan",2008,24.8922700059742,0.787686355225702,,-1.6125664,-2.35799044700136,106.334375525183,9.38832772083979,42.4,21.2121323521857,0.45536044478174,-3.864,3.92498381999467,381.73323802844,19.057,,,26.4186641547444,14.9175,-2.5350863,9.42513728779039,6.08796493020769,7.879,14.944,10.137
AFG,,2008,24.8922700059742,0.787686355225702,,-1.6125664,-2.35799044700136,106.334375525183,9.38832772083979,42.4,21.2121323521857,0.45536044478174,-3.864,3.92498381999467,381.73323802844,19.057,,,26.4186641547444,14.9175,-2.5350863,9.42513728779039,6.08796493020769,7.879,14.944,10.137
AFG,"Middle East, North Africa, Afghanistan & Pakistan",2009,29.2975010547259,0.868798232410199,,-1.5631034,2.23601941932175,104.799467490534,10.58413068423,48.3,20.0367248536922,0.45188914562189,-1.761,21.3905283926492,452.053705477043,16.247,,,-6.81116108898996,15.0,-2.4492355,12.2056050228344,8.48175836103604,7.808,15.248,10.056
AFG,,2009,29.2975010547259,0.868798232410199,,-1.5631034,2.23601941932175,104.799467490534,10.58413068423,48.3,20.0367248536922,0.45188914562189,-1.761,21.3905283926492,452.053705477043,16.247,,,-6.81116108898996,15.0,-2.4492355,12.2056050228344,8.48175836103604,7.808,15.248,10.056
AFG,"Middle East, North Africa, Afghanistan & Pakistan",2010,26.2100685374552,0.981771058633,,-1.6541671999999998,-3.64331388234628,103.144455694301,11.5750442390122,42.7,15.3334973971382,1.20311798981139,0.933,14.3624414710737,560.621505463146,7.697,,,2.17853752389419,15.6122222222222,-2.5309742,10.4573872731044,9.16975191915408,7.809,15.572,10.041
AFG,,2010,26.2100685374552,0.981771058633,,-1.6541671999999998,-3.64331388234628,103.144455694301,11.5750442390122,42.7,15.3334973971382,1.20311798981139,0.933,14.3624414710737,560.621505463146,7.697,,,2.17853752389419,15.6122222222222,-2.5309742,10.4573872731044,9.16975191915408,7.809,15.572,10.041
AFG,"Middle East, North Africa, Afghanistan & Pakistan",2011,23.7436639877543,1.08692644754405,,-1.5926582,-12.6195382087159,101.458308292088,4.95918037606027,43.2,13.9770517017747,0.293025179616803,-0.672,0.426354776777345,606.694676337726,7.501,,,11.8041858089129,15.1458333333333,-2.5512555,10.3439728750425,8.91679399595736,7.83,15.893,10.044
AFG,,2011,23.7436639877543,1.08692644754405,,-1.5926582,-12.6195382087159,101.458308292088,4.95918037606027,43.2,13.9770517017747,0.293025179616803,-0.672,0.426354776777345,606.694676337726,7.501,,,11.8041858089129,15.1458333333333,-2.5512555,10.3439728750425,8.91679399595736,7.83,15.893,10.044
AFG,"Middle East, North Africa, Afghanistan & Pakistan",2012,24.390873626371,0.973798000355628,,-1.635471,-25.8706814974751,99.7731309368865,4.47210362973721,69.1,12.9281604362278,0.285440893554571,0.182,12.7522870926697,651.417134470046,6.759,,,6.44121280934117,15.0,-2.5040196,8.67720885361815,7.70780060287773,7.875,16.208,10.071
AFG,,2012,24.390873626371,0.973798000355628,,-1.635471,-25.8706814974751,99.7731309368865,4.47210362973721,69.1,12.9281604362278,0.285440893554571,0.182,12.7522870926697,651.417134470046,6.759,,,6.44121280934117,15.0,-2.5040196,8.67720885361815,7.70780060287773,7.875,16.208,10.071
AFG,"Middle East, North Africa, Afghanistan & Pakistan",2013,22.8106627361766,0.889610831508906,,-1.5860489,-25.290058564309,98.063558808759,4.3216854169302,68.0,12.8048363659593,0.239801184405551,-0.631,5.60074465863221,637.087099117099,6.904,,,7.38577178397855,15.0791666666667,-2.699732,8.58813766628177,7.12277329020889,7.921,17.138,10.104
AFG,,2013,22.8106627361766,0.889610831508906,,-1.5860489,-25.290058564309,98.063558808759,4.3216854169302,68.0,12.8048363659593,0.239801184405551,-0.631,5.60074465863221,637.087099117099,6.904,,,7.38577178397855,15.0791666666667,-2.699732,8.58813766628177,7.12277329020889,7.921,17.138,10.104
AFG,"Middle East, North Africa, Afghanistan & Pakistan",2014,22.1370413719574,0.864663569802177,,-1.5607981,-15.7724198274304,96.3463937851296,3.94105709996345,89.5,12.3049882693651,0.209664794672203,-1.719,2.72454336219565,625.054941813938,8.7,,,4.67399603536345,15.0,-2.3186705,10.7026948461815,6.88210294277301,7.915,18.107,10.094
AFG,,2014,22.1370413719574,0.864663569802177,,-1.5607981,-15.7724198274304,96.3463937851296,3.94105709996345,89.5,12.3049882693651,0.209664794672203,-1.719,2.72454336219565,625.054941813938,8.7,,,4.67399603536345,15.0,-2.3186705,10.7026948461815,6.88210294277301,7.915,18.107,10.094
AFG,"Middle East, North Africa, Afghanistan & Pakistan",2015,20.6343227166798,0.830376447411965,3.45045583056684,-1.5195275,-21.9126573355151,94.6132337112821,3.98149379462535,71.5,13.4908301094464,0.88400046336123,-1.378,1.45131466066431,565.569730408751,9.154,,,-0.661709164713742,15.0,-2.481253,9.77019396043118,7.58538233129798,9.032,19.113,12.534
AFG,,2015,20.6343227166798,0.830376447411965,3.45045583056684,-1.5195275,-21.9126573355151,94.6132337112821,3.98149379462535,71.5,13.4908301094464,0.88400046336123,-1.378,1.45131466066431,565.569730408751,9.154,,,-0.661709164713742,15.0,-2.481253,9.77019396043118,7.58538233129798,9.032,19.113,12.534
