iso3,indicator,latest_value,latest_date,change_12m_pct,change_3m_pct,trend_5y,regional_median,position_fr,position_en,trend_sens_fr,trend_sens_en
AGO,GDP growth,4.95267860425956,2024-12-31,275.15578260023005,275.15578260023005,6.00791274920293,4.366019176358015,au-dessus de la mediane regionale,above regional median,en amelioration,improving
AGO,Gen gov debt,51.579,2026-12-31,0.5223051587378938,0.5223051587378938,-23.924,53.801,proche de la mediane regionale,near regional median,en amelioration,improving
AGO,Gini,51.3,2018-12-31,20.14051522248242,20.14051522248242,8.599999999999994,38.5,au-dessus de la mediane regionale,above regional median,en degradation,worsening
AGO,Inflation,28.2404948915772,2024-12-31,106.97950919462822,106.97950919462822,11.1595407481392,4.214928221107796,au-dessus de la mediane regionale,above regional median,en degradation,worsening
AGO,Political stability,-0.5735964,2024-12-31,-83.16084727112255,-83.16084727112255,-0.1528925000000001,-0.5953656,au-dessus de la mediane regionale,above regional median,en degradation,worsening
AGO,Regulatory quality,-0.7730199999999999,2024-12-31,14.521276242837338,14.521276242837338,0.22306540000000008,-0.7386300499999999,au-dessus de la mediane regionale,above regional median,en amelioration,improving
AGO,Reserves,5.51374910579315,2024-12-31,8.340643657579541,8.340643657579541,-0.9113451841735003,3.5612582316005197,au-dessus de la mediane regionale,above regional median,en degradation,worsening
AGO,Rule of law,-1.1697408,2024-12-31,2.0681100616588557,2.0681100616588557,-0.11777260000000012,-0.8753552499999999,sous la mediane regionale,below regional median,en degradation,worsening
AGO,Unemployment,14.02,2024-12-31,-0.22062486655754454,-0.22062486655754454,-2.4770000000000003,5.487,au-dessus de la mediane regionale,above regional median,en amelioration,improving
AGO,Youth unemployment,26.74,2024-12-31,-0.3503018558545174,-0.3503018558545174,-5.092000000000002,8.814,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ALB,Commodity dependence,3.25771222753826,2024-12-31,-48.660126716655526,-48.660126716655526,2.654970888823232,5.79530570621524,sous la mediane regionale,below regional median,en degradation,worsening
ALB,Control of corruption,-0.4207600999999999,2024-12-31,9.327620374257291,9.327620374257291,0.11773340000000004,0.5531621,sous la mediane regionale,below regional median,en amelioration,improving
ALB,Current account,-2.39633981728727,2024-12-31,-44.10934647448446,-44.10934647448446,5.42430373744809,-0.432631418354181,sous la mediane regionale,below regional median,en amelioration,improving
ALB,Debt service,8.00915421288433,2024-12-31,-6.268818102493389,-6.268818102493389,-3.590887369329071,13.953203049199,sous la mediane regionale,below regional median,en amelioration,improving
ALB,Dependency ratio,50.9742938346485,2024-12-31,1.8998410151502967,1.8998410151502967,3.9319185268549006,55.30208239407135,proche de la mediane regionale,near regional median,en degradation,worsening
ALB,External debt,39.7190681766686,2024-12-31,-18.399084227403208,-18.399084227403208,-20.569597027286697,56.144278869823,sous la mediane regionale,below regional median,en amelioration,improving
ALB,Fiscal balance,-2.022,2026-12-31,-758.6319218241042,-758.6319218241042,2.549,-2.119,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ALB,GDP growth,4.04592845095348,2024-12-31,0.7598533429826084,0.7598533429826084,1.9833505491922598,2.59946721553708,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ALB,Gen gov debt,51.54,2026-12-31,-2.013346261335762,-2.013346261335762,-23.255000000000003,46.406,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ALB,Gini,29.4,2020-12-31,-2.3255813953488467,-2.3255813953488467,-3.3999999999999986,30.65,proche de la mediane regionale,near regional median,en amelioration,improving
ALB,Inflation,2.21587375089992,2024-12-31,-53.43184459982692,-53.43184459982692,0.8047829613574997,2.83581658224034,sous la mediane regionale,below regional median,en degradation,worsening
ALB,Political stability,0.0204668,2024-12-31,-16.992947150267472,-16.992947150267472,0.0160918000000001,0.3087034999999999,sous la mediane regionale,below regional median,stable,stable
ALB,Regulatory quality,0.1357346999999999,2024-12-31,114.59590553870025,114.59590553870025,0.043997299999999906,0.6500427999999999,sous la mediane regionale,below regional median,stable,stable
ALB,Reserves,6.04107418472308,2024-12-31,-10.24989698865396,-10.24989698865396,0.09648601471682028,2.89106960627006,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ALB,Rule of law,-0.1185025,2024-12-31,22.553004324522814,22.553004324522814,0.1729255999999999,0.6192042999999999,sous la mediane regionale,below regional median,en amelioration,improving
ALB,Unemployment,10.689,2024-12-31,0.18745899334520175,0.18745899334520175,-0.7769999999999992,5.4,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ALB,Youth unemployment,25.582,2024-12-31,0.6768988587170429,0.6768988587170429,-1.3599999999999994,14.316,au-dessus de la mediane regionale,above regional median,en amelioration,improving
AND,Commodity dependence,0.0101475994472374,2023-12-31,81.62716477075388,81.62716477075388,-0.0034905884810078006,5.79530570621524,sous la mediane regionale,below regional median,stable,stable
AND,Current account,16.045169836446,2024-12-31,12.824735476241619,12.824735476241619,-1.9653006387821996,-0.432631418354181,au-dessus de la mediane regionale,above regional median,en degradation,worsening
AND,Dependency ratio,38.5649541718808,2024-12-31,0.8274434374884885,0.8274434374884885,0.5526461463985015,55.30208239407135,sous la mediane regionale,below regional median,en degradation,worsening
AND,Fiscal balance,2.238,2026-12-31,-43.81119758975647,-43.81119758975647,3.393,-2.119,au-dessus de la mediane regionale,above regional median,en amelioration,improving
AND,GDP growth,3.8491605039052,2024-12-31,48.986988376743454,48.986988376743454,1.8336128654221202,2.59946721553708,au-dessus de la mediane regionale,above regional median,en amelioration,improving
AND,Gen gov debt,28.046,2026-12-31,-7.383924443563836,-7.383924443563836,-20.567999999999998,46.406,sous la mediane regionale,below regional median,en amelioration,improving
ARE,Commodity dependence,68.202872587783,2023-12-31,-6.755440494341607,-6.755440494341607,-0.33530112901578946,10.0847170807725,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ARE,Control of corruption,1.1702182,2024-12-31,17.98246865452576,17.98246865452576,0.0823885000000002,-0.5708422,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ARE,Current account,14.4792979326645,2024-12-31,10.279980021766375,10.279980021766375,,0.124893414067427,au-dessus de la mediane regionale,above regional median,en degradation,worsening
ARE,Dependency ratio,21.769960468876,2024-12-31,-1.057607988028091,-1.057607988028091,-0.4456601712062991,51.2977156907185,sous la mediane regionale,below regional median,en amelioration,improving
ARE,Fiscal balance,5.64,2026-12-31,-4.713634059807399,-4.713634059807399,1.6769999999999996,-1.4489999999999998,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ARE,GDP growth,3.99181200361831,2024-12-31,-7.191691834355775,-7.191691834355775,2.72052079825547,2.3991692678251,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ARE,Gen gov debt,31.36,2026-12-31,-8.643341975704253,-8.643341975704253,-4.307000000000002,53.242000000000004,sous la mediane regionale,below regional median,en amelioration,improving
ARE,Gini,26.4,2018-12-31,-18.769230769230774,-18.769230769230774,-6.100000000000001,33.7,sous la mediane regionale,below regional median,en amelioration,improving
ARE,Inflation,1.66336510224894,2024-12-31,2.253429732362294,2.253429732362294,3.59444625007067,2.6116961151764,sous la mediane regionale,below regional median,en degradation,worsening
ARE,Political stability,0.7886704,2024-12-31,0.7303254617171518,0.7303254617171518,-0.04088219999999998,-0.9248175,au-dessus de la mediane regionale,above regional median,stable,stable
ARE,Regulatory quality,1.1257177,2024-12-31,1.8424628534620786,1.8424628534620786,-0.019999600000000006,-0.4676244,au-dessus de la mediane regionale,above regional median,stable,stable
ARE,Reserves,5.19940206842546,2024-12-31,12.64410510422945,12.64410510422945,,5.978693032108115,sous la mediane regionale,below regional median,en degradation,worsening
ARE,Rule of law,0.4968448,2024-12-31,10.584777802063082,10.584777802063082,0.07057659999999999,-0.6967772,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ARE,Unemployment,2.16,2024-12-31,0.4184100418410201,0.4184100418410201,-0.17099999999999982,9.103,sous la mediane regionale,below regional median,en amelioration,improving
ARE,Youth unemployment,6.425,2024-12-31,1.1651708392379128,1.1651708392379128,-0.9000000000000004,21.307,sous la mediane regionale,below regional median,en amelioration,improving
ARG,Commodity dependence,8.77014211533671,2024-12-31,-0.4935568906455955,-0.4935568906455955,5.172420393801881,3.00864273328603,au-dessus de la mediane regionale,above regional median,en degradation,worsening
