country,indicator,date,value
IDN,Unemployment,2017-12-31,3.783
IDN,Unemployment,2016-12-31,4.301
IDN,Unemployment,2015-12-31,4.514
IDN,Unemployment,2014-12-31,4.049
IDN,Unemployment,2013-12-31,4.336
IDN,Unemployment,2012-12-31,4.468
IDN,Unemployment,2011-12-31,5.153
IDN,Unemployment,2010-12-31,5.614
IDN,Unemployment,2009-12-31,6.106
IDN,Unemployment,2008-12-31,7.208
IDN,Unemployment,2007-12-31,8.06
IDN,Unemployment,2006-12-31,7.551
IDN,Unemployment,2005-12-31,7.945
IDN,Unemployment,2004-12-31,7.303
IDN,Unemployment,2003-12-31,6.657
IDN,Unemployment,2002-12-31,6.604
IDN,Unemployment,2001-12-31,6.082
IDN,Unemployment,2000-12-31,6.077
IND,Unemployment,2024-12-31,4.173
IND,Unemployment,2023-12-31,4.172
IND,Unemployment,2022-12-31,4.822
IND,Unemployment,2021-12-31,6.38
IND,Unemployment,2020-12-31,7.859
IND,Unemployment,2019-12-31,6.51
IND,Unemployment,2018-12-31,7.652
IND,Unemployment,2017-12-31,7.626
IND,Unemployment,2016-12-31,7.611
IND,Unemployment,2015-12-31,7.629
IND,Unemployment,2014-12-31,7.656
IND,Unemployment,2013-12-31,7.678
IND,Unemployment,2012-12-31,7.645
IND,Unemployment,2011-12-31,7.609
IND,Unemployment,2010-12-31,7.631
IND,Unemployment,2009-12-31,7.636
IND,Unemployment,2008-12-31,7.629
IND,Unemployment,2007-12-31,7.562
IND,Unemployment,2006-12-31,7.553
IND,Unemployment,2005-12-31,7.551
IND,Unemployment,2004-12-31,7.598
IND,Unemployment,2003-12-31,7.633
IND,Unemployment,2002-12-31,7.681
IND,Unemployment,2001-12-31,7.611
IND,Unemployment,2000-12-31,7.589
IRL,Unemployment,2024-12-31,4.3
IRL,Unemployment,2023-12-31,4.243
IRL,Unemployment,2022-12-31,4.465
IRL,Unemployment,2021-12-31,6.357
IRL,Unemployment,2020-12-31,5.623
IRL,Unemployment,2019-12-31,4.95
IRL,Unemployment,2018-12-31,5.741
IRL,Unemployment,2017-12-31,6.713
IRL,Unemployment,2016-12-31,8.374
IRL,Unemployment,2015-12-31,9.908
IRL,Unemployment,2014-12-31,11.858
IRL,Unemployment,2013-12-31,13.735
IRL,Unemployment,2012-12-31,15.451
IRL,Unemployment,2011-12-31,15.354
IRL,Unemployment,2010-12-31,14.534
IRL,Unemployment,2009-12-31,12.609
IRL,Unemployment,2008-12-31,6.774
IRL,Unemployment,2007-12-31,4.98
IRL,Unemployment,2006-12-31,4.355
IRL,Unemployment,2005-12-31,4.237
IRL,Unemployment,2004-12-31,4.491
IRL,Unemployment,2003-12-31,4.478
IRL,Unemployment,2002-12-31,4.216
IRL,Unemployment,2001-12-31,3.684
IRL,Unemployment,2000-12-31,4.318
IRN,Unemployment,2024-12-31,8.146
IRN,Unemployment,2023-12-31,8.129
IRN,Unemployment,2022-12-31,9.085
IRN,Unemployment,2021-12-31,9.282
IRN,Unemployment,2020-12-31,9.687
IRN,Unemployment,2019-12-31,10.74
IRN,Unemployment,2018-12-31,12.195
IRN,Unemployment,2017-12-31,12.232
IRN,Unemployment,2016-12-31,12.618
IRN,Unemployment,2015-12-31,11.166
IRN,Unemployment,2014-12-31,10.68
IRN,Unemployment,2013-12-31,10.595
IRN,Unemployment,2012-12-31,12.275
IRN,Unemployment,2011-12-31,12.491
IRN,Unemployment,2010-12-31,13.679
IRN,Unemployment,2009-12-31,12.113
IRN,Unemployment,2008-12-31,10.63
IRN,Unemployment,2007-12-31,10.772
IRN,Unemployment,2006-12-31,11.519
IRN,Unemployment,2005-12-31,11.813
IRN,Unemployment,2004-12-31,10.3
IRN,Unemployment,2003-12-31,11.529
IRN,Unemployment,2002-12-31,12.8
IRN,Unemployment,2001-12-31,12.362
IRN,Unemployment,2000-12-31,11.698
IRQ,Unemployment,2024-12-31,15.293
IRQ,Unemployment,2023-12-31,15.239
IRQ,Unemployment,2022-12-31,15.41
IRQ,Unemployment,2021-12-31,16.173
IRQ,Unemployment,2020-12-31,15.766
IRQ,Unemployment,2019-12-31,14.096
IRQ,Unemployment,2018-12-31,13.458
IRQ,Unemployment,2017-12-31,13.02
IRQ,Unemployment,2016-12-31,10.82
IRQ,Unemployment,2015-12-31,10.865
IRQ,Unemployment,2014-12-31,10.59
IRQ,Unemployment,2013-12-31,9.222
IRQ,Unemployment,2012-12-31,7.965
IRQ,Unemployment,2011-12-31,8.193
IRQ,Unemployment,2010-12-31,8.267
IRQ,Unemployment,2009-12-31,8.415
IRQ,Unemployment,2008-12-31,8.466
IRQ,Unemployment,2007-12-31,8.646
IRQ,Unemployment,2006-12-31,8.411
IRQ,Unemployment,2005-12-31,8.57
IRQ,Unemployment,2004-12-31,8.715
IRQ,Unemployment,2003-12-31,8.959
IRQ,Unemployment,2002-12-31,8.619
IRQ,Unemployment,2001-12-31,8.249
IRQ,Unemployment,2000-12-31,8.038
ISL,Unemployment,2024-12-31,3.6
ISL,Unemployment,2023-12-31,3.518
ISL,Unemployment,2022-12-31,3.789
ISL,Unemployment,2021-12-31,6.029
ISL,Unemployment,2020-12-31,5.478
ISL,Unemployment,2019-12-31,3.507
ISL,Unemployment,2018-12-31,2.704
ISL,Unemployment,2017-12-31,2.742
ISL,Unemployment,2016-12-31,2.978
ISL,Unemployment,2015-12-31,3.979
ISL,Unemployment,2014-12-31,4.897
ISL,Unemployment,2013-12-31,5.376
ISL,Unemployment,2012-12-31,6.0
ISL,Unemployment,2011-12-31,7.028
ISL,Unemployment,2010-12-31,7.564
ISL,Unemployment,2009-12-31,7.22
ISL,Unemployment,2008-12-31,2.946
ISL,Unemployment,2007-12-31,2.251
ISL,Unemployment,2006-12-31,2.83
ISL,Unemployment,2005-12-31,2.547
ISL,Unemployment,2004-12-31,4.031
ISL,Unemployment,2003-12-31,3.997
ISL,Unemployment,2002-12-31,2.988
ISL,Unemployment,2001-12-31,1.874
ISL,Unemployment,2000-12-31,1.936
ISR,Unemployment,2024-12-31,3.595
ISR,Unemployment,2023-12-31,3.371
ISR,Unemployment,2022-12-31,3.695
ISR,Unemployment,2021-12-31,4.812
ISR,Unemployment,2020-12-31,4.169
ISR,Unemployment,2019-12-31,3.731
ISR,Unemployment,2018-12-31,3.917
ISR,Unemployment,2017-12-31,4.14
ISR,Unemployment,2016-12-31,4.723
ISR,Unemployment,2015-12-31,5.176
ISR,Unemployment,2014-12-31,5.789
ISR,Unemployment,2013-12-31,6.137
ISR,Unemployment,2012-12-31,6.762
ISR,Unemployment,2011-12-31,7.139
ISR,Unemployment,2010-12-31,8.48
ISR,Unemployment,2009-12-31,9.534
ISR,Unemployment,2008-12-31,7.704
ISR,Unemployment,2007-12-31,9.379
ISR,Unemployment,2006-12-31,10.707
ISR,Unemployment,2005-12-31,11.342
ISR,Unemployment,2004-12-31,13.029
ISR,Unemployment,2003-12-31,13.505
ISR,Unemployment,2002-12-31,12.888
ISR,Unemployment,2001-12-31,11.812
ISR,Unemployment,2000-12-31,11.102
ITA,Unemployment,2024-12-31,6.5
ITA,Unemployment,2023-12-31,7.627
ITA,Unemployment,2022-12-31,8.069
ITA,Unemployment,2021-12-31,9.497
ITA,Unemployment,2020-12-31,9.192
ITA,Unemployment,2019-12-31,9.884
ITA,Unemployment,2018-12-31,10.538
ITA,Unemployment,2017-12-31,11.211
ITA,Unemployment,2016-12-31,11.688
ITA,Unemployment,2015-12-31,11.896
ITA,Unemployment,2014-12-31,12.683
ITA,Unemployment,2013-12-31,12.149
ITA,Unemployment,2012-12-31,10.655
ITA,Unemployment,2011-12-31,8.359
ITA,Unemployment,2010-12-31,8.363
ITA,Unemployment,2009-12-31,7.749
ITA,Unemployment,2008-12-31,6.723
ITA,Unemployment,2007-12-31,6.076
ITA,Unemployment,2006-12-31,6.777
ITA,Unemployment,2005-12-31,7.73
ITA,Unemployment,2004-12-31,7.866
ITA,Unemployment,2003-12-31,8.869
ITA,Unemployment,2002-12-31,9.211
ITA,Unemployment,2001-12-31,9.599
ITA,Unemployment,2000-12-31,10.834
JAM,Unemployment,2024-12-31,3.151
JAM,Unemployment,2023-12-31,3.022
JAM,Unemployment,2022-12-31,4.083
JAM,Unemployment,2021-12-31,5.188
JAM,Unemployment,2020-12-31,6.501
JAM,Unemployment,2019-12-31,4.987
JAM,Unemployment,2018-12-31,5.47
JAM,Unemployment,2017-12-31,7.399
JAM,Unemployment,2016-12-31,8.634
JAM,Unemployment,2015-12-31,8.825
JAM,Unemployment,2014-12-31,9.046
JAM,Unemployment,2013-12-31,9.698
JAM,Unemployment,2012-12-31,8.695
JAM,Unemployment,2011-12-31,8.034
JAM,Unemployment,2010-12-31,7.63
JAM,Unemployment,2009-12-31,7.314
JAM,Unemployment,2008-12-31,6.666
JAM,Unemployment,2007-12-31,6.607
JAM,Unemployment,2006-12-31,6.605
JAM,Unemployment,2005-12-31,6.577
JAM,Unemployment,2004-12-31,6.539
JAM,Unemployment,2003-12-31,6.534
JAM,Unemployment,2002-12-31,6.616
JAM,Unemployment,2001-12-31,6.641
JAM,Unemployment,2000-12-31,6.752
JOR,Unemployment,2024-12-31,16.693
JOR,Unemployment,2023-12-31,16.62
JOR,Unemployment,2022-12-31,18.2
JOR,Unemployment,2021-12-31,19.837
JOR,Unemployment,2020-12-31,19.213
JOR,Unemployment,2019-12-31,16.801
JOR,Unemployment,2018-12-31,18.257
JOR,Unemployment,2017-12-31,18.12
JOR,Unemployment,2016-12-31,15.275
JOR,Unemployment,2015-12-31,13.075
JOR,Unemployment,2014-12-31,11.9
JOR,Unemployment,2013-12-31,12.6
JOR,Unemployment,2012-12-31,12.2
JOR,Unemployment,2011-12-31,12.9
JOR,Unemployment,2010-12-31,12.5
JOR,Unemployment,2009-12-31,12.9
JOR,Unemployment,2008-12-31,12.7
JOR,Unemployment,2007-12-31,13.1
JOR,Unemployment,2006-12-31,14.0
JOR,Unemployment,2005-12-31,14.8
JOR,Unemployment,2004-12-31,14.626
JOR,Unemployment,2003-12-31,14.5
JOR,Unemployment,2002-12-31,15.3
JOR,Unemployment,2001-12-31,14.7
JOR,Unemployment,2000-12-31,13.7
JPN,Unemployment,2024-12-31,2.5
JPN,Unemployment,2023-12-31,2.6
JPN,Unemployment,2022-12-31,2.614
JPN,Unemployment,2021-12-31,2.808
JPN,Unemployment,2020-12-31,2.809
JPN,Unemployment,2019-12-31,2.351
JPN,Unemployment,2018-12-31,2.467
JPN,Unemployment,2017-12-31,2.822
JPN,Unemployment,2016-12-31,3.132
JPN,Unemployment,2015-12-31,3.385
JPN,Unemployment,2014-12-31,3.589
JPN,Unemployment,2013-12-31,4.038
JPN,Unemployment,2012-12-31,4.358
JPN,Unemployment,2011-12-31,4.55
JPN,Unemployment,2010-12-31,5.102
JPN,Unemployment,2009-12-31,5.068
JPN,Unemployment,2008-12-31,4.002
JPN,Unemployment,2007-12-31,3.888
JPN,Unemployment,2006-12-31,4.192
JPN,Unemployment,2005-12-31,4.446
JPN,Unemployment,2004-12-31,4.734
JPN,Unemployment,2003-12-31,5.251
JPN,Unemployment,2002-12-31,5.386
JPN,Unemployment,2001-12-31,5.02
JPN,Unemployment,2000-12-31,4.748
KAZ,Unemployment,2024-12-31,4.833
KAZ,Unemployment,2023-12-31,4.835
KAZ,Unemployment,2022-12-31,4.86
KAZ,Unemployment,2021-12-31,5.568
KAZ,Unemployment,2020-12-31,4.89
KAZ,Unemployment,2019-12-31,4.8
KAZ,Unemployment,2018-12-31,4.85
KAZ,Unemployment,2017-12-31,4.9
KAZ,Unemployment,2016-12-31,4.96
KAZ,Unemployment,2015-12-31,4.93
KAZ,Unemployment,2014-12-31,5.06
KAZ,Unemployment,2013-12-31,5.2
KAZ,Unemployment,2012-12-31,5.29
KAZ,Unemployment,2011-12-31,5.39
KAZ,Unemployment,2010-12-31,5.77
KAZ,Unemployment,2009-12-31,6.55
KAZ,Unemployment,2008-12-31,6.63
KAZ,Unemployment,2007-12-31,7.26
KAZ,Unemployment,2006-12-31,7.79
KAZ,Unemployment,2005-12-31,8.13
KAZ,Unemployment,2004-12-31,8.4
KAZ,Unemployment,2003-12-31,8.78
KAZ,Unemployment,2002-12-31,9.33
KAZ,Unemployment,2001-12-31,10.43
KAZ,Unemployment,2000-12-31,12.75
KEN,Unemployment,2024-12-31,5.487
KEN,Unemployment,2023-12-31,5.409
KEN,Unemployment,2022-12-31,5.565
KEN,Unemployment,2021-12-31,5.693
KEN,Unemployment,2020-12-31,5.613
KEN,Unemployment,2019-12-31,5.014
KEN,Unemployment,2018-12-31,4.284
KEN,Unemployment,2017-12-31,3.542
KEN,Unemployment,2016-12-31,2.757
KEN,Unemployment,2015-12-31,2.762
KEN,Unemployment,2014-12-31,2.767
KEN,Unemployment,2013-12-31,2.762
KEN,Unemployment,2012-12-31,2.678
KEN,Unemployment,2011-12-31,2.699
KEN,Unemployment,2010-12-31,2.793
KEN,Unemployment,2009-12-31,2.816
KEN,Unemployment,2008-12-31,2.751
KEN,Unemployment,2007-12-31,2.642
KEN,Unemployment,2006-12-31,2.673
KEN,Unemployment,2005-12-31,2.739
KEN,Unemployment,2004-12-31,2.844
KEN,Unemployment,2003-12-31,2.869
KEN,Unemployment,2002-12-31,2.916
KEN,Unemployment,2001-12-31,2.876
KEN,Unemployment,2000-12-31,2.884
KGZ,Unemployment,2024-12-31,3.491
KGZ,Unemployment,2023-12-31,3.498
KGZ,Unemployment,2022-12-31,4.767
KGZ,Unemployment,2021-12-31,5.149
KGZ,Unemployment,2020-12-31,5.945
KGZ,Unemployment,2019-12-31,5.45
KGZ,Unemployment,2018-12-31,4.559
KGZ,Unemployment,2017-12-31,4.425
KGZ,Unemployment,2016-12-31,4.294
KGZ,Unemployment,2015-12-31,4.138
KGZ,Unemployment,2014-12-31,4.02
KGZ,Unemployment,2013-12-31,3.881
KGZ,Unemployment,2012-12-31,3.786
KGZ,Unemployment,2011-12-31,3.644
KGZ,Unemployment,2010-12-31,3.503
KGZ,Unemployment,2009-12-31,3.343
KGZ,Unemployment,2008-12-31,3.207
KGZ,Unemployment,2007-12-31,3.094
KGZ,Unemployment,2006-12-31,2.962
KGZ,Unemployment,2005-12-31,2.816
KGZ,Unemployment,2004-12-31,2.68
KGZ,Unemployment,2003-12-31,2.548
KGZ,Unemployment,2002-12-31,2.416
KGZ,Unemployment,2001-12-31,2.273
KGZ,Unemployment,2000-12-31,2.143
KHM,Unemployment,2024-12-31,0.254
KHM,Unemployment,2023-12-31,0.256
KHM,Unemployment,2022-12-31,0.245
KHM,Unemployment,2021-12-31,0.396
KHM,Unemployment,2020-12-31,0.172
KHM,Unemployment,2019-12-31,0.119
KHM,Unemployment,2018-12-31,0.129
KHM,Unemployment,2017-12-31,0.141
KHM,Unemployment,2016-12-31,0.716
KHM,Unemployment,2015-12-31,0.393
KHM,Unemployment,2014-12-31,0.692
KHM,Unemployment,2013-12-31,0.438
KHM,Unemployment,2012-12-31,0.505
KHM,Unemployment,2011-12-31,0.577
KHM,Unemployment,2010-12-31,0.771
KHM,Unemployment,2009-12-31,0.579
KHM,Unemployment,2008-12-31,0.825
KHM,Unemployment,2007-12-31,1.257
KHM,Unemployment,2006-12-31,1.16
KHM,Unemployment,2005-12-31,1.061
KHM,Unemployment,2004-12-31,1.004
KHM,Unemployment,2003-12-31,0.909
KHM,Unemployment,2002-12-31,0.862
KHM,Unemployment,2001-12-31,0.778
KHM,Unemployment,2000-12-31,0.745
KOR,Unemployment,2024-12-31,2.784
KOR,Unemployment,2023-12-31,2.675
KOR,Unemployment,2022-12-31,2.857
KOR,Unemployment,2021-12-31,3.639
KOR,Unemployment,2020-12-31,3.931
KOR,Unemployment,2019-12-31,3.746
KOR,Unemployment,2018-12-31,3.824
KOR,Unemployment,2017-12-31,3.653
KOR,Unemployment,2016-12-31,3.65
KOR,Unemployment,2015-12-31,3.546
KOR,Unemployment,2014-12-31,3.082
KOR,Unemployment,2013-12-31,3.067
KOR,Unemployment,2012-12-31,2.812
KOR,Unemployment,2011-12-31,2.992
KOR,Unemployment,2010-12-31,3.324
KOR,Unemployment,2009-12-31,3.363
KOR,Unemployment,2008-12-31,2.959
KOR,Unemployment,2007-12-31,3.013
KOR,Unemployment,2006-12-31,3.254
KOR,Unemployment,2005-12-31,3.482
KOR,Unemployment,2004-12-31,3.42
KOR,Unemployment,2003-12-31,3.348
KOR,Unemployment,2002-12-31,3.046
KOR,Unemployment,2001-12-31,3.699
KOR,Unemployment,2000-12-31,4.063
KWT,Unemployment,2024-12-31,2.151
KWT,Unemployment,2023-12-31,2.08
KWT,Unemployment,2022-12-31,2.133
KWT,Unemployment,2021-12-31,2.97
KWT,Unemployment,2020-12-31,3.489
KWT,Unemployment,2019-12-31,2.213
KWT,Unemployment,2018-12-31,2.202
KWT,Unemployment,2017-12-31,2.23
KWT,Unemployment,2016-12-31,2.16
KWT,Unemployment,2015-12-31,2.2
KWT,Unemployment,2014-12-31,2.9
KWT,Unemployment,2013-12-31,2.465
KWT,Unemployment,2012-12-31,2.227
KWT,Unemployment,2011-12-31,2.051
KWT,Unemployment,2010-12-31,1.82
KWT,Unemployment,2009-12-31,1.64
KWT,Unemployment,2008-12-31,1.75
KWT,Unemployment,2007-12-31,1.5
KWT,Unemployment,2006-12-31,1.3
KWT,Unemployment,2005-12-31,1.455
KWT,Unemployment,2004-12-31,1.7
KWT,Unemployment,2003-12-31,1.3
KWT,Unemployment,2002-12-31,1.1
KWT,Unemployment,2001-12-31,0.8
KWT,Unemployment,2000-12-31,0.8
LAO,Unemployment,2024-12-31,1.174
LAO,Unemployment,2023-12-31,1.186
LAO,Unemployment,2022-12-31,1.209
LAO,Unemployment,2021-12-31,2.08
LAO,Unemployment,2020-12-31,2.349
LAO,Unemployment,2019-12-31,2.531
LAO,Unemployment,2018-12-31,2.897
LAO,Unemployment,2017-12-31,3.268
LAO,Unemployment,2016-12-31,2.634
LAO,Unemployment,2015-12-31,2.006
LAO,Unemployment,2014-12-31,1.733
LAO,Unemployment,2013-12-31,1.469
LAO,Unemployment,2012-12-31,1.208
LAO,Unemployment,2011-12-31,0.96
LAO,Unemployment,2010-12-31,0.708
LAO,Unemployment,2009-12-31,0.835
LAO,Unemployment,2008-12-31,0.944
LAO,Unemployment,2007-12-31,1.068
LAO,Unemployment,2006-12-31,1.199
LAO,Unemployment,2005-12-31,1.35
LAO,Unemployment,2004-12-31,1.498
LAO,Unemployment,2003-12-31,1.639
LAO,Unemployment,2002-12-31,1.775
LAO,Unemployment,2001-12-31,1.881
LAO,Unemployment,2000-12-31,2.045
LBN,Unemployment,2023-12-31,10.985
LBN,Unemployment,2022-12-31,11.105
LBN,Unemployment,2021-12-31,12.715
LBN,Unemployment,2020-12-31,13.252
LBN,Unemployment,2019-12-31,11.301
LBN,Unemployment,2018-12-31,10.755
LBN,Unemployment,2017-12-31,10.258
LBN,Unemployment,2016-12-31,9.794
LBN,Unemployment,2015-12-31,9.312
LBN,Unemployment,2014-12-31,8.84
LBN,Unemployment,2013-12-31,8.477
LBN,Unemployment,2012-12-31,7.952
LBN,Unemployment,2011-12-31,7.352
LBN,Unemployment,2010-12-31,6.768
LBN,Unemployment,2009-12-31,6.355
LBN,Unemployment,2008-12-31,7.666
LBN,Unemployment,2007-12-31,8.98
LBN,Unemployment,2006-12-31,8.679
LBN,Unemployment,2005-12-31,8.249
LBN,Unemployment,2004-12-31,7.85
LBN,Unemployment,2003-12-31,8.061
LBN,Unemployment,2002-12-31,8.248
LBN,Unemployment,2001-12-31,8.499
LBN,Unemployment,2000-12-31,8.641
LBR,Unemployment,2024-12-31,2.914
LBR,Unemployment,2023-12-31,2.905
LBR,Unemployment,2022-12-31,2.956
LBR,Unemployment,2021-12-31,3.844
LBR,Unemployment,2020-12-31,4.102
LBR,Unemployment,2019-12-31,3.071
LBR,Unemployment,2018-12-31,3.058
LBR,Unemployment,2017-12-31,3.067
LBR,Unemployment,2016-12-31,3.081
LBR,Unemployment,2015-12-31,2.557
LBR,Unemployment,2014-12-31,2.079
LBR,Unemployment,2013-12-31,2.08
LBR,Unemployment,2012-12-31,2.146
LBR,Unemployment,2011-12-31,2.211
LBR,Unemployment,2010-12-31,2.266
LBR,Unemployment,2009-12-31,2.241
LBR,Unemployment,2008-12-31,2.221
LBR,Unemployment,2007-12-31,2.232
LBR,Unemployment,2006-12-31,2.28
LBR,Unemployment,2005-12-31,2.413
LBR,Unemployment,2004-12-31,2.424
LBR,Unemployment,2003-12-31,2.42
LBR,Unemployment,2002-12-31,2.222
LBR,Unemployment,2001-12-31,2.104
LBR,Unemployment,2000-12-31,2.018
LBY,Unemployment,2024-12-31,19.085
LBY,Unemployment,2023-12-31,18.713
LBY,Unemployment,2022-12-31,19.238
LBY,Unemployment,2021-12-31,19.779
LBY,Unemployment,2020-12-31,19.651
LBY,Unemployment,2019-12-31,19.087
LBY,Unemployment,2018-12-31,18.865
LBY,Unemployment,2017-12-31,19.053
LBY,Unemployment,2016-12-31,19.559
LBY,Unemployment,2015-12-31,19.69
LBY,Unemployment,2014-12-31,19.295
LBY,Unemployment,2013-12-31,19.311
LBY,Unemployment,2012-12-31,19.03
LBY,Unemployment,2011-12-31,19.504
LBY,Unemployment,2010-12-31,19.321
LBY,Unemployment,2009-12-31,19.29
LBY,Unemployment,2008-12-31,19.041
LBY,Unemployment,2007-12-31,18.771
LBY,Unemployment,2006-12-31,18.805
LBY,Unemployment,2005-12-31,18.66
LBY,Unemployment,2004-12-31,18.938
LBY,Unemployment,2003-12-31,19.074
LBY,Unemployment,2002-12-31,19.281
LBY,Unemployment,2001-12-31,19.239
LBY,Unemployment,2000-12-31,19.275
LCA,Unemployment,2024-12-31,10.199
LCA,Unemployment,2023-12-31,12.094
LCA,Unemployment,2022-12-31,15.934
LCA,Unemployment,2021-12-31,20.514
LCA,Unemployment,2020-12-31,25.224
LCA,Unemployment,2019-12-31,15.613
LCA,Unemployment,2018-12-31,19.329
LCA,Unemployment,2017-12-31,19.136
LCA,Unemployment,2016-12-31,19.932
LCA,Unemployment,2015-12-31,20.84
LCA,Unemployment,2014-12-31,21.583
LCA,Unemployment,2013-12-31,22.21
LCA,Unemployment,2012-12-31,19.06
LCA,Unemployment,2011-12-31,18.86
LCA,Unemployment,2010-12-31,17.118
LCA,Unemployment,2009-12-31,15.37
LCA,Unemployment,2008-12-31,12.72
LCA,Unemployment,2007-12-31,14.0
LCA,Unemployment,2006-12-31,16.0
LCA,Unemployment,2005-12-31,18.7
LCA,Unemployment,2004-12-31,20.97
LCA,Unemployment,2003-12-31,22.18
LCA,Unemployment,2002-12-31,20.39
LCA,Unemployment,2001-12-31,18.538
LCA,Unemployment,2000-12-31,16.49
LKA,Unemployment,2024-12-31,4.239
LKA,Unemployment,2023-12-31,4.528
LKA,Unemployment,2022-12-31,4.528
LKA,Unemployment,2021-12-31,4.981
LKA,Unemployment,2020-12-31,5.364
LKA,Unemployment,2019-12-31,4.67
LKA,Unemployment,2018-12-31,4.318
LKA,Unemployment,2017-12-31,4.046
LKA,Unemployment,2016-12-31,4.242
LKA,Unemployment,2015-12-31,4.519
LKA,Unemployment,2014-12-31,4.157
LKA,Unemployment,2013-12-31,4.186
LKA,Unemployment,2012-12-31,3.88
LKA,Unemployment,2011-12-31,4.118
LKA,Unemployment,2010-12-31,4.784
LKA,Unemployment,2009-12-31,5.85
LKA,Unemployment,2008-12-31,5.22
LKA,Unemployment,2007-12-31,5.97
LKA,Unemployment,2006-12-31,6.5
LKA,Unemployment,2005-12-31,7.67
LKA,Unemployment,2004-12-31,8.38
LKA,Unemployment,2003-12-31,8.22
LKA,Unemployment,2002-12-31,8.76
LKA,Unemployment,2001-12-31,7.9
LKA,Unemployment,2000-12-31,7.74
LSO,Unemployment,2024-12-31,16.34
LSO,Unemployment,2023-12-31,16.348
LSO,Unemployment,2022-12-31,16.623
LSO,Unemployment,2021-12-31,18.214
LSO,Unemployment,2020-12-31,18.385
LSO,Unemployment,2019-12-31,16.876
LSO,Unemployment,2018-12-31,16.614
LSO,Unemployment,2017-12-31,16.379
LSO,Unemployment,2016-12-31,16.138
LSO,Unemployment,2015-12-31,16.223
LSO,Unemployment,2014-12-31,16.066
LSO,Unemployment,2013-12-31,15.926
LSO,Unemployment,2012-12-31,15.761
LSO,Unemployment,2011-12-31,16.115
LSO,Unemployment,2010-12-31,16.068
LSO,Unemployment,2009-12-31,16.115
LSO,Unemployment,2008-12-31,15.851
LSO,Unemployment,2007-12-31,15.942
LSO,Unemployment,2006-12-31,16.054
LSO,Unemployment,2005-12-31,16.031
LSO,Unemployment,2004-12-31,16.154
LSO,Unemployment,2003-12-31,16.056
LSO,Unemployment,2002-12-31,16.079
LSO,Unemployment,2001-12-31,16.081
LSO,Unemployment,2000-12-31,16.169
LTU,Unemployment,2024-12-31,6.851
LTU,Unemployment,2023-12-31,6.841
LTU,Unemployment,2022-12-31,5.955
LTU,Unemployment,2021-12-31,7.112
LTU,Unemployment,2020-12-31,8.487
LTU,Unemployment,2019-12-31,6.255
LTU,Unemployment,2018-12-31,6.147
LTU,Unemployment,2017-12-31,7.073
LTU,Unemployment,2016-12-31,7.862
LTU,Unemployment,2015-12-31,9.12
LTU,Unemployment,2014-12-31,10.698
LTU,Unemployment,2013-12-31,11.77
LTU,Unemployment,2012-12-31,13.365
LTU,Unemployment,2011-12-31,15.39
LTU,Unemployment,2010-12-31,17.814
LTU,Unemployment,2009-12-31,13.785
LTU,Unemployment,2008-12-31,5.826
LTU,Unemployment,2007-12-31,4.25
LTU,Unemployment,2006-12-31,5.78
LTU,Unemployment,2005-12-31,8.325
LTU,Unemployment,2004-12-31,10.684
LTU,Unemployment,2003-12-31,12.874
LTU,Unemployment,2002-12-31,13.008
LTU,Unemployment,2001-12-31,16.84
LTU,Unemployment,2000-12-31,15.931
LUX,Unemployment,2024-12-31,6.4
LUX,Unemployment,2023-12-31,5.184
LUX,Unemployment,2022-12-31,4.588
LUX,Unemployment,2021-12-31,5.571
LUX,Unemployment,2020-12-31,6.766
LUX,Unemployment,2019-12-31,5.592
LUX,Unemployment,2018-12-31,5.589
LUX,Unemployment,2017-12-31,5.523
LUX,Unemployment,2016-12-31,6.669
LUX,Unemployment,2015-12-31,6.796
LUX,Unemployment,2014-12-31,6.044
LUX,Unemployment,2013-12-31,6.045
LUX,Unemployment,2012-12-31,5.03
LUX,Unemployment,2011-12-31,5.122
LUX,Unemployment,2010-12-31,4.423
LUX,Unemployment,2009-12-31,5.194
LUX,Unemployment,2008-12-31,5.06
LUX,Unemployment,2007-12-31,4.065
LUX,Unemployment,2006-12-31,4.731
LUX,Unemployment,2005-12-31,4.488
LUX,Unemployment,2004-12-31,5.113
LUX,Unemployment,2003-12-31,3.675
LUX,Unemployment,2002-12-31,2.621
LUX,Unemployment,2001-12-31,1.805
LUX,Unemployment,2000-12-31,2.345
LVA,Unemployment,2024-12-31,6.9
LVA,Unemployment,2023-12-31,6.465
LVA,Unemployment,2022-12-31,6.815
LVA,Unemployment,2021-12-31,7.513
LVA,Unemployment,2020-12-31,8.098
LVA,Unemployment,2019-12-31,6.312
LVA,Unemployment,2018-12-31,7.412
LVA,Unemployment,2017-12-31,8.715
LVA,Unemployment,2016-12-31,9.643
LVA,Unemployment,2015-12-31,9.873
LVA,Unemployment,2014-12-31,10.846
LVA,Unemployment,2013-12-31,11.867
LVA,Unemployment,2012-12-31,15.047
LVA,Unemployment,2011-12-31,16.206
LVA,Unemployment,2010-12-31,19.482
LVA,Unemployment,2009-12-31,17.515
LVA,Unemployment,2008-12-31,7.739
LVA,Unemployment,2007-12-31,6.052
LVA,Unemployment,2006-12-31,7.03
LVA,Unemployment,2005-12-31,10.033
LVA,Unemployment,2004-12-31,11.708
